Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
13.8289204;-7.0124226;-10.1094303;22.9597912;3.5263312;81.4997711;0.48;0.33;0.5713075;0.3590460;-0.7076530;0.3064889;-0.8590692;-0.1884340;0.4461643;0.0721400;0.3968027;0.9777930;0.9313660;0.6014310;23.6259282;38.4105027;13.7541180;10.2718410;13.4041405;4.0498714;4.8998413;4.2498636
5.4052982;-0.7423573;5.9852571;22.7393112;3.5150073;79.7448883;0.49;0.32;-0.6172051;0.1542292;-0.8265002;0.1389802;0.8639547;0.0574322;-0.4867826;0.0534780;0.3734936;1.0429915;0.8769445;0.6158853;23.8618433;40.4096395;14.2115889;10.8243055;12.1492214;4.2498646;4.2998619;4.4498577
10.7571983;-12.8055782;4.6244020;22.4968357;3.5024688;86.2394714;0.45;0.21;-0.0410992;0.9599148;0.6246427;-0.2716112;-0.4140275;0.6183826;-0.5833905;0.0987442;-0.1901293;1.1459948;0.7922048;0.6214854;21.0181966;38.7567341;15.9939747;10.2068443;12.3042116;3.7498798;5.2498326;4.3998604
-11.3807650;8.3001823;9.9875879;21.9643860;3.4746161;76.3350983;0.50;0.23;-0.4948741;0.6346946;0.7510834;0.5429621;-0.1914971;0.5195696;-0.3598487;-0.5052271;0.1898392;1.1008469;0.7755201;0.6486790;22.7491409;38.6066467;12.3492088;13.1541557;11.0792894;3.7998781;3.7498798;4.7498474
10.2390671;-12.8317795;-4.2409401;21.8347740;3.4677680;80.1898575;0.47;0.31;0.6286462;0.5657328;0.6270683;-0.1745234;0.7329385;-0.4862850;0.4476743;-0.1195873;-0.3409106;1.0528363;0.8967332;0.5752681;22.5327432;41.2386686;13.8941097;10.4593287;12.1392221;4.1998672;4.5498552;4.3498592
-13.1230097;-17.0928192;-6.1943474;21.4764328;3.4486928;80.4948349;0.46;0.24;0.8706626;0.1300097;0.6962693;0.1455221;-0.7796860;-0.0363851;0.3968711;0.0980868;-0.5145898;1.1223844;0.7939842;0.6572142;23.5529602;40.2235329;13.0091658;12.1117229;13.4141397;4.4998550;4.0498700;4.6998496
-10.0727787;-10.9458437;1.5113783;21.1594639;3.4316423;72.7853317;0.51;0.39;0.8360655;0.4634720;0.3152106;-0.0860024;0.5544339;-0.5871025;0.3608093;-0.3744371;-0.4064556;1.0065632;0.8120854;0.6599945;28.0561119;42.7886188;10.7843084;10.9617968;11.9642334;3.9998713;4.0498714;3.5498867
-9.3545799;3.7462959;-11.5297890;21.0922203;3.4280033;79.2199249;0.47;0.30;-0.6078455;0.1271620;0.8184534;0.0183501;0.8499620;-0.1184293;0.4872335;0.0390547;0.3557886;1.0273813;0.8583692;0.6045720;23.5469580;40.0145978;14.3365812;10.1643476;11.4517660;3.8998756;4.3998585;4.4498572
-13.8257418;-15.8289471;-4.6955357;21.0823460;3.4274683;71.9803848;0.51;0.32;0.8330069;0.1401459;0.4878371;-0.3429673;-0.2294248;0.6515436;-0.1937508;0.6769235;0.1363728;0.9754622;0.7712142;0.7171906;28.5221368;38.7934089;9.8568678;12.3542070;11.6867504;4.1998653;4.0498705;4.1998653
-14.1277962;14.4801388;4.2254820;21.0093536;3.4235082;77.0850525;0.48;0.16;-0.2789940;0.2536923;1.4131434;-0.4142435;-0.4770127;0.0038517;0.4426230;-0.3831180;0.1561648;1.4625908;0.6317860;0.6058729;19.2770824;46.5353101;13.0816612;13.4866343;7.9244919;3.0499020;3.5498886;6.0498066
-3.7748451;14.5497799;-1.1659651;20.5992680;3.4010868;78.7599487;0.46;0.25;-0.7091967;-0.6484867;0.6805589;0.0052164;-0.5312205;-0.5007502;-0.4876050;0.2498079;-0.2700880;1.1775633;0.7300501;0.6108274;22.5816339;43.5332537;13.0641623;11.0717888;11.0192938;4.2498636;4.2998619;4.3998585
11.9323978;4.1989555;2.5971861;20.5515213;3.3984571;73.7752686;0.49;0.28;0.3912176;0.9907174;0.1516819;0.5557602;-0.1482839;-0.4648919;-0.3546982;0.2155085;-0.4927674;1.0759087;0.7395823;0.6442627;24.8529449;41.5040314;11.5842571;9.8868656;13.1791553;3.4998875;4.6998501;4.0498695
-10.5236320;9.1658554;8.1756926;20.5144005;3.3964097;78.5549622;0.46;0.20;-0.4737276;0.4432503;0.8777217;0.2999443;-0.6207601;0.4753717;-0.5207539;-0.3366623;-0.1110487;1.0914596;0.8374293;0.6299666;21.6334343;37.4813825;13.2166529;12.7466822;10.7418118;3.7498794;3.8498764;4.8498459
-11.8393250;-11.4561520;-6.4934149;19.9463310;3.3647654;73.9352570;0.48;0.36;-0.9340931;0.2364409;0.2259106;-0.0202737;-0.5962127;0.5401762;0.2100651;0.4002564;0.4496621;0.9896817;0.8047801;0.6375960;27.0126313;41.9292271;10.2718420;12.1342211;12.0117302;4.1998653;3.7498789;3.5998850
-9.0342264;17.1418629;-1.1934938;19.9033337;3.3623459;71.5604095;0.50;0.36;-0.4365628;0.6723149;-0.5351433;-0.4780782;-0.5827084;-0.3420624;0.4165262;-0.0818811;-0.4426659;0.9638323;0.8277165;0.6133121;25.8795738;40.6702727;11.2892761;9.9518614;11.4267673;3.7498803;3.9498749;3.8998737
-14.3317327;13.5096149;-7.9433603;19.7772217;3.3552294;72.7903290;0.49;0.28;-0.0731046;-1.1191360;0.2551783;-0.3520578;-0.1267826;-0.6568900;-0.4993128;0.0896870;0.2502949;1.1501850;0.7559913;0.5656894;22.1288532;44.9933708;13.8116150;8.4844551;11.0917892;2.8499084;4.6998501;3.8998747
3.7834187;17.7160587;-3.0937786;19.7171021;3.3518262;77.4900284;0.46;0.18;1.0203433;-0.5915653;0.6295425;0.1621665;-0.3483383;-0.5901594;-0.3260302;-0.4039479;0.1488400;1.3369269;0.7042199;0.5400212;18.1444660;44.9201316;11.5392599;13.5266314;11.3842707;4.7998447;3.6998825;4.0998669
11.5887794;17.9456387;-6.0980215;19.5628681;3.3430636;75.8051376;0.46;0.28;0.7277177;0.4492991;0.2810214;-0.4291575;0.3578193;0.5392388;-0.1443459;0.5225047;-0.4615940;0.9002309;0.7765238;0.7119802;27.8590679;35.2251261;10.3868341;12.0142288;11.8917379;4.2998619;3.6498795;4.6998491
12.3866348;2.8859310;-2.8924713;19.5156212;3.3403702;73.5752792;0.48;0.28;0.7689861;-0.6164467;0.3563859;0.3005109;-0.0102219;-0.6661037;-0.3468255;-0.5185067;-0.1485125;1.0480253;0.7308252;0.6412433;25.0358999;40.9177810;10.6468172;11.9067354;11.2742777;4.1498680;3.8498764;3.8998756
-9.0110083;-9.8500481;-11.6739407;19.4132576;3.3345196;70.5954742;0.49;0.25;-0.3925839;-1.0046788;0.0585800;0.7636755;-0.2906530;0.1330450;-0.0699616;0.0581613;0.5286384;1.0802468;0.8278770;0.5364102;20.3927800;41.0678923;10.0293570;7.2920318;14.4715719;3.7998781;4.9998398;2.4999199
-12.5581532;-14.5882626;-11.0951872;19.3826351;3.3327653;71.6903992;0.49;0.25;-0.3140049;0.9135019;0.4458656;0.6195607;-0.0513977;0.5416362;0.3159316;0.2723684;-0.3355383;1.0638989;0.8245404;0.5353347;20.1065868;39.9588823;11.9542341;9.6568804;12.1767197;3.6998811;4.5998526;3.8498769
-1.2038736;-16.6550560;-8.9895411;19.2144012;3.3230948;72.5003510;0.48;0.28;0.8356042;0.3674221;0.6557724;0.2475757;-0.7045458;0.0792811;0.3602394;0.0704896;-0.4985221;1.1239532;0.7509754;0.6190844;24.3723631;44.2482412;10.6693163;11.2042809;11.6017561;4.3498602;3.9998720;3.6998820
-5.8747435;-10.4282503;0.6421671;19.1619053;3.3200657;69.4105453;0.50;0.35;-0.4973774;-0.6860862;0.2585610;-0.2454814;-0.1075791;-0.7576760;-0.5162005;0.4150392;0.1083155;0.8859754;0.8036836;0.6711578;28.3783704;37.4614388;12.1292229;9.3294010;10.7968082;3.7498798;3.9498749;4.2498627
-6.0407658;9.3643589;-12.7412786;18.7929420;3.2986183;61.2310715;0.56;0.35;-0.6329192;-0.6351529;0.3299022;-0.5355979;0.5346826;0.0018641;-0.1533405;-0.1515601;-0.5859795;0.9554273;0.7568051;0.6243843;26.7372549;40.9131080;8.5794497;9.4568930;10.9467983;3.5498867;3.6498833;3.7998781
0.4154301;11.3172665;0.2667513;18.5925865;3.2868538;69.6555328;0.49;0.31;0.5220532;-0.8419261;0.2917862;-0.2771605;-0.3770430;-0.5920426;-0.4551452;-0.1707012;0.3217842;1.0327237;0.7546481;0.5829590;24.0380928;42.5839722;11.4367666;9.4468937;10.4618292;3.7498798;4.1998672;3.3998909
-7.2316332;-17.8070812;6.7855997;18.3403606;3.2719231;69.3105545;0.49;0.29;0.7549435;0.6250298;0.3216772;0.1560497;-0.4606866;0.5288971;-0.3948088;0.2878712;0.3672324;1.0315417;0.7185512;0.6112311;24.7187510;41.7164981;10.7168131;10.4568291;11.7342482;4.0998678;4.0998688;3.8498764
10.2957363;-14.9897861;1.1572752;18.1600018;3.2611623;76.4001007;0.44;0.25;-0.8642648;-0.4137315;0.0756968;0.1302293;-0.1136409;0.8657672;-0.2436774;0.5284269;0.1060156;0.9611751;0.8828515;0.5914837;22.8827566;37.1850222;10.4918270;14.4040756;9.5368891;4.4498558;3.7998784;4.5498543
11.8156166;-17.8751431;6.9934740;18.0725117;3.2559168;69.9305115;0.48;0.30;-0.5956112;0.4686530;-0.5053287;-0.3149424;-0.7142476;-0.2911987;0.3923550;0.0112735;-0.4519982;0.9109036;0.8331478;0.5986418;24.4810030;37.2507155;10.0518560;10.0493546;12.0717258;3.9498711;4.2498641;3.8498764
-11.0574207;-18.2376785;-3.2532969;17.9826450;3.2505112;66.9607086;0.50;0.30;0.9326594;-0.0739093;0.4709150;0.2886822;0.4509959;-0.5009595;0.1316827;-0.4529490;-0.3318905;1.0474145;0.7332769;0.5767620;23.6802757;43.0039853;8.7969360;11.6642513;10.9942951;4.3498597;3.1498992;3.8998737
-0.9535580;10.7726898;1.8838911;17.8969021;3.2453365;68.3256149;0.48;0.33;-0.4529465;0.7882077;0.2738341;0.4072932;0.0110606;0.6418629;-0.4153230;-0.3322141;0.2692674;0.9494298;0.7602618;0.5961245;25.3620535;40.3933883;10.8918018;9.8843651;10.4543295;3.4498882;3.9498711;4.0498695
-9.6397219;3.8737316;1.5781755;17.8687801;3.2436359;71.8553925;0.46;0.29;0.0672249;-0.9632659;0.4944871;-0.6274039;0.1572995;0.3917158;-0.2969144;-0.2195832;-0.3873852;1.0848584;0.7561879;0.5352030;21.7451602;44.0775156;10.8968019;9.1719112;12.6616888;3.6498823;4.5498543;3.5498857
-7.1826801;13.7251072;0.5579653;17.8157864;3.2404261;69.1005707;0.48;0.29;-0.6602618;-0.3441125;0.7171814;-0.0844974;0.6973687;0.2568149;-0.4220642;0.0781466;-0.3510711;1.0337834;0.7479417;0.5545232;22.6741463;42.2708333;11.8767385;8.9694242;10.7168131;3.6998820;4.0998688;4.1498661
-1.9709148;-15.3742113;-7.8241968;17.3874512;3.2142458;65.1608200;0.50;0.31;0.4600998;-0.0155714;0.7825022;0.5713347;0.3475058;-0.3290212;0.2593869;-0.5818235;-0.1640937;0.9078788;0.7452775;0.6578197;27.7322710;38.2742256;9.7118778;11.3917685;9.2369080;3.7498798;3.5498862;4.2498641
-5.1199169;12.1258030;3.1334715;17.3752022;3.2134910;71.2454300;0.46;0.25;-0.4970643;-0.4336374;0.7603738;-0.2964846;-0.4792544;-0.4671315;-0.4674121;0.3772692;-0.0903974;1.0066195;0.7319834;0.6074354;23.9401579;39.6727413;11.6192551;11.7442465;8.7019424;3.5498848;3.8498802;4.4498577
-8.4798927;4.5442848;2.4569731;17.1036034;3.1966591;67.6706543;0.47;0.26;0.1380090;-0.9592314;0.5016719;0.5229385;-0.1930053;-0.5128989;-0.3757433;-0.2125810;-0.3031034;1.0912589;0.7574834;0.5274897;21.1532235;43.7613159;11.7017498;8.9344263;10.5993204;3.1498985;4.7998466;3.7498779
-13.0156651;8.6185074;-8.4336290;16.7388897;3.1737740;65.0208282;0.49;0.31;-0.3809692;-0.8627827;0.1501759;0.3329279;-0.0278218;0.6847377;-0.4676595;0.2478299;0.2374514;0.9550310;0.7618929;0.5800933;24.8196259;40.8615559;11.0892887;8.3919611;9.6943789;3.6498828;4.0498714;3.4498892
11.1263084;16.7642956;7.0009909;16.6271496;3.1666961;62.7409744;0.50;0.28;-0.4482988;-0.3073103;0.7667714;-0.0175021;0.7077524;0.2734237;-0.5037511;0.0877393;-0.2593573;0.9398669;0.7589337;0.5733495;23.6903444;38.8345540;12.3767071;8.4644566;8.5244532;3.3998909;4.0998688;4.2498627
-13.1249561;-18.0427895;-11.9549847;16.6137753;3.1658468;67.1006927;0.47;0.27;-0.7489998;0.5657500;0.0307572;-0.1729679;-0.2642897;0.6492462;0.3363220;0.4308526;0.2649885;0.9391590;0.7220025;0.6074252;24.6505812;38.1130338;8.9844236;11.1042871;10.8143072;4.0998688;3.7998781;3.6998811
-4.9050112;-3.6325016;1.4156370;16.5902786;3.1643536;60.4161224;0.52;0.27;0.0393582;-0.5425234;0.6705291;-0.0729592;-0.5947328;-0.4769143;-0.6025074;0.0276281;0.0577193;0.8634176;0.7658181;0.6058959;24.6275336;35.0948781;11.1242867;7.9919868;8.8744316;3.0999012;3.9998722;4.1498680
-13.3497505;5.4005775;-7.9779768;16.4074211;3.1526849;60.6961060;0.51;0.38;0.1084833;-0.8476884;0.3614411;-0.4876601;-0.2790607;-0.5081146;0.4274694;-0.0974121;-0.3567618;0.9278923;0.7575405;0.5652417;25.8612901;42.4535036;10.4343309;7.5345163;10.2718420;3.2998939;3.8998737;3.4498892
10.6437511;-1.3667221;-8.9155788;16.3529263;3.1491907;62.1410103;0.50;0.27;-0.4427809;0.6668108;0.4020838;-0.1957606;-0.4550009;0.5389932;-0.4956819;-0.1461796;-0.3034302;0.8957471;0.7320258;0.5992820;24.5814309;36.7418796;10.6268187;8.2119732;9.6843796;3.4498901;4.2998638;3.7998786
-9.8189754;-2.1517963;-8.9975948;16.2636852;3.1434515;63.8609047;0.49;0.27;-0.3305278;0.2486170;0.9119728;-0.1462554;-0.6619201;0.1274415;0.5699425;-0.0818649;0.2288827;1.0013758;0.6897609;0.6196157;25.6322443;41.4248854;11.4742641;9.2619057;8.7244406;3.0499024;3.7498798;4.4998546
9.6221523;-12.1174221;-8.4272079;16.2564354;3.1429844;57.4313164;0.54;0.42;-0.4520091;-0.0803506;0.7639412;0.2372633;-0.6497790;0.0720409;0.4853738;0.2115388;0.3094357;0.8912769;0.6954829;0.6132592;29.1480482;42.3621565;9.3469009;9.2044096;8.6419458;3.6998806;3.5998850;4.0998678
-7.9297009;-2.5165977;-2.3573627;16.1604443;3.1367860;51.7216835;0.60;0.53;-0.6893819;-0.1651934;0.3245423;-0.2915536;0.5942082;-0.3168541;-0.1570423;-0.3499048;-0.5116869;0.7796563;0.7338143;0.6394678;33.0850840;40.3382242;7.6995063;8.4294586;8.7394400;3.6498833;3.2498951;3.0999002
-5.5324812;14.2214375;11.8535433;16.1294479;3.1347792;68.9105835;0.45;0.21;-0.3964326;0.7281590;0.6065571;0.5907519;0.3986696;-0.0924917;-0.2518322;0.2620089;-0.4791283;1.0272712;0.7186654;0.6013585;22.6922318;38.7640178;9.9243641;10.4018326;11.9117365;3.9998703;4.0998688;3.8498764
1.8704433;-17.7851982;-3.3831253;15.9413404;3.1225452;65.8507767;0.47;0.30;0.2429407;0.3336730;0.7220477;-0.5977210;-0.3689893;0.3716272;-0.3659138;0.4890973;-0.1029062;0.8316914;0.7946888;0.6194342;26.5294254;35.6200784;9.8768673;11.3992682;8.0519838;3.5998840;3.5998847;3.9998722
3.1011353;17.6843777;0.9081087;15.8006048;3.1133292;63.5409241;0.48;0.30;-0.6047215;0.5902962;0.3607807;0.5553864;0.2906511;0.4553563;0.1359708;0.3945879;-0.4177031;0.9188582;0.7747784;0.5904774;25.2991140;39.3686503;8.7019424;10.7993069;10.3443365;4.0998688;3.6998825;3.8498764
-9.0399895;17.2845669;-6.5251722;15.6901150;3.1060553;67.9906387;0.45;0.28;0.1077188;-0.5641116;0.7436437;0.1309902;-0.5551848;-0.4401251;-0.6200451;-0.1358183;-0.0132135;0.9395910;0.7204850;0.6348835;26.6937524;39.5052135;11.8817387;9.5643864;9.3019037;3.2498951;3.9498711;4.1498671
-10.9273605;-9.6687002;2.1703062;15.2604065;3.0774369;61.9360275;0.48;0.30;-0.5652513;-0.6652043;0.4888779;-0.2985084;-0.1986610;-0.6154553;-0.3932787;0.3834155;0.0669867;1.0005035;0.7122911;0.5533198;24.1319090;43.6349124;9.6043844;10.4568291;8.8369331;3.7998776;3.7498798;4.0498695
-10.6471491;9.0354023;-1.8741598;15.1155453;3.0676682;63.3409348;0.47;0.28;0.5299139;-0.4008858;0.5724478;0.4848317;0.4966885;-0.1009763;-0.2518629;0.3419304;0.4726033;0.8770489;0.7013967;0.6353780;27.1649271;37.4973148;9.5618868;8.9819231;10.3468370;3.6498828;3.9498749;4.0498695
-12.3896742;18.3069515;-2.7244349;13.8981628;2.9829977;58.6212387;0.48;0.25;0.3083036;0.3485131;0.6949599;0.4774199;-0.5262026;0.0520867;0.3810937;0.3134680;-0.3262638;0.8363503;0.7124127;0.5915595;24.9315307;35.2483422;8.7019424;8.9519253;8.4444590;3.3498921;3.4998932;4.2498636
9.2735748;-17.2335892;-11.5613079;13.7584257;2.9729667;56.0813980;0.50;0.25;0.6599084;-0.3456443;-0.4348084;0.1889673;0.7146814;-0.2813295;-0.2922839;-0.0741382;-0.3846640;0.8625586;0.7909643;0.4887666;20.6662282;36.4710599;8.6944427;7.2995315;10.4018335;3.4998875;3.9498734;3.2498956
-9.9621601;-16.5413685;-4.4711103;13.6698093;2.9665701;63.9509010;0.43;0.15;0.1116154;0.5528256;0.7497777;0.2648856;-0.5632790;0.3758844;-0.5045864;-0.1254401;0.1676045;0.9382114;0.7271429;0.5462911;19.7236478;33.8737965;12.0617266;8.2294722;8.3594637;2.9999032;4.8498449;4.0998688
7.1030502;-7.1372194;3.8439474;13.3292170;2.9417245;60.3461304;0.45;0.25;0.2726102;0.8470253;0.2834018;-0.3656665;-0.0682023;0.5555840;-0.4449851;0.2316909;-0.2644322;0.9338548;0.6686084;0.5671127;24.1272673;39.7299558;10.3993330;7.5145178;9.9268637;3.0998993;4.6498508;3.9498749
-3.2426214;17.7681179;-4.8269587;13.2058544;2.9326210;65.9007721;0.41;0.19;0.4269325;-0.3012449;0.8503899;0.3829097;0.6184038;0.0268282;-0.3676507;0.2163139;0.2612043;0.9980896;0.7278481;0.5001864;19.7460428;39.4019485;9.8968658;10.2643414;9.1444139;3.4998875;3.9498749;4.5998516
-14.4059162;7.9890804;0.7454481;12.8001432;2.9022760;59.0462112;0.45;0.19;-0.3206698;-0.0391891;0.8249739;0.6005720;0.2994864;0.2476707;0.2263990;-0.5068710;0.0639239;0.8859723;0.7153457;0.5588031;22.2053081;35.2061152;8.0844822;10.2068443;7.4420228;3.2998939;3.4498882;4.1998653
6.7457218;-16.6556206;6.0917120;12.4884233;2.8785229;59.0462112;0.44;0.19;-0.4960522;0.4999121;0.7868129;0.3155923;0.5281454;-0.1365967;-0.3525048;0.1315436;-0.3058172;1.0559614;0.6302339;0.4848582;19.3418890;42.1242476;10.3268385;7.6995058;8.7144413;3.2498951;4.0998688;4.1998672
-8.4275875;12.1106243;-4.3098555;12.4020567;2.8718717;57.4813156;0.45;0.27;-0.5484483;0.6739470;0.1043427;-0.3849023;-0.3926147;0.5127574;0.3051592;0.1903085;0.3747863;0.8751500;0.7518086;0.5194268;23.3938709;39.4148797;8.7969360;7.8194981;9.3244019;3.7998781;4.0998726;3.0998993
-14.4812155;9.6305809;0.5342321;12.3793087;2.8701146;61.3060684;0.42;0.15;-0.4463626;0.4077319;0.8902389;-0.5663606;-0.1198226;-0.2290921;0.0101537;-0.4642959;0.2177399;1.0761088;0.6225793;0.5129176;18.8881606;39.6276474;8.5419521;10.9767952;7.4245243;3.7998779;3.1998959;4.4998550
-4.0161867;-17.2769852;-8.3010254;12.3528109;2.8680654;54.7714844;0.47;0.25;0.8141785;0.2979131;0.2035437;0.2538630;-0.5990975;-0.1385981;0.0745064;0.1519793;-0.5204688;0.8905442;0.6652621;0.5472994;24.1297022;39.2629057;6.7345681;9.2194080;9.2194090;4.1498671;3.6998813;3.1998968
-14.7397718;-6.5254126;-1.5682421;12.0789623;2.8467128;53.4865646;0.48;0.23;0.1878650;-0.8250755;0.1543823;0.5341473;0.2209416;0.5307983;-0.3004721;-0.0109834;0.3069397;0.8601609;0.7847773;0.4296698;18.5339227;37.1032745;9.4868917;5.6496372;9.7893724;3.2498956;4.3498611;2.8999062
-10.1943064;16.9036655;0.2126551;12.0537148;2.8447280;48.6418800;0.52;0.34;-0.0663457;0.7945728;0.2166523;-0.3926533;0.1232095;-0.5721137;-0.4061904;-0.1038319;0.2564157;0.8262480;0.7047490;0.4914476;24.1340175;40.5754030;9.4843922;5.6321383;7.7945004;2.6499143;3.5998840;3.2498951
-11.0947638;1.8010540;7.9666300;11.9963455;2.8402078;50.3467712;0.50;0.23;-0.4316536;0.2119839;-0.6401486;0.0934071;-0.6270322;-0.2706250;0.4565787;0.1757702;-0.2496661;0.8006575;0.6892983;0.5492653;23.6962155;34.5416874;8.8019361;6.9445543;7.8269982;2.7999105;3.6998806;3.8998756
-12.7216148;17.0238819;-10.0285492;11.5051432;2.8009014;49.6518135;0.50;0.31;-0.2050995;-0.7512718;0.0223787;0.4312667;-0.1012927;0.5520541;-0.3850410;0.1147043;0.3218417;0.7790866;0.7078241;0.5147774;24.7888342;37.5165015;9.0494204;6.5320807;7.9294915;3.4498892;3.8498764;3.0999007
12.6948547;-16.7748756;11.5878401;11.4300251;2.7947922;55.6614304;0.44;0.24;0.6546862;-0.4933808;0.5227128;0.0004843;-0.4801956;-0.4538560;-0.3764309;-0.2357102;0.2489880;0.9722486;0.6607370;0.5091705;22.6578861;43.2646841;9.1719122;8.7969351;7.8644958;3.4498882;3.4998879;3.7498798
-0.6736984;12.4730549;6.0663900;11.3540325;2.7885847;48.8368683;0.50;0.28;0.0697028;0.8042673;-0.0824989;-0.0430290;0.0757397;0.7020174;0.4766147;-0.0378905;0.0333012;0.8114865;0.7074012;0.4792768;22.3975226;37.9223168;10.3043394;5.5921412;7.2270370;2.2499275;3.8498764;3.7498798
11.3502884;-4.4006939;-2.6588144;11.3487825;2.7881548;63.3409348;0.39;0.14;-0.0344071;-0.8751477;0.4529453;-0.4510538;-0.2283703;-0.4755038;-0.4002209;0.1699737;0.2980086;0.9860156;0.6940507;0.5271403;19.6227357;36.7043138;10.8618040;8.2919674;9.7543745;3.8498764;4.5498562;3.7998791
-2.0281925;16.6093998;3.2487993;11.3105364;2.7850192;53.0665970;0.46;0.26;-0.5483974;-0.0997156;0.6938643;0.0248081;-0.6594303;-0.0751599;0.4028359;-0.0207928;0.3153942;0.8900172;0.6641632;0.5120377;23.5756740;40.9789264;9.3169031;7.1095438;8.2669697;3.3998909;3.4498901;3.5498867
0.5248566;-7.7477741;-4.6922379;11.2371683;2.7789843;50.9617348;0.48;0.30;-0.2623228;0.3375697;0.7804828;0.0159798;-0.5785142;0.2555863;-0.4774309;-0.0705922;-0.1299340;0.8898988;0.6326598;0.4998064;23.9541590;42.6500708;9.8118706;6.5870771;6.3645921;2.9499054;3.8498774;3.5998840
-12.8527622;15.7645931;7.5189276;10.9114504;2.7518704;51.0417252;0.47;0.24;0.4936708;-0.0790542;0.6774181;-0.0564302;0.6674861;0.1190189;-0.3906060;-0.0820713;0.2750778;0.8419357;0.6803585;0.4847439;21.9226256;38.0766869;9.0569191;6.7320681;7.8044996;2.9999037;3.6998825;3.8998756
3.4249210;-8.6084871;6.9489336;10.7147188;2.7352314;57.6613007;0.41;0.14;0.2903339;-0.1414540;0.9208380;0.5463840;-0.5519656;-0.2570610;-0.2839904;-0.3012662;0.0432614;0.9758307;0.8180965;0.4162732;15.8438712;37.1413201;9.5818853;9.9693604;6.5195823;3.2498970;3.1498985;4.4498577
-6.7024841;-13.7612972;1.8837881;10.7103443;2.7348590;46.6870041;0.50;0.27;0.1194612;0.8069898;0.2731453;0.4050348;-0.2345615;0.5158528;0.3493859;0.0356465;-0.2581204;0.8602976;0.6965460;0.4358524;20.5385134;40.5394882;8.7819366;4.9471827;8.3369656;2.5499191;3.9998713;3.2498970
3.0213776;-17.7299213;-7.4121532;10.3488789;2.7037399;48.8968620;0.47;0.19;0.1210832;-0.3330491;0.7059554;-0.5884154;0.2697903;0.2282023;-0.2688177;-0.4469423;-0.1647476;0.7899088;0.6863642;0.5469571;23.4504312;33.8668257;6.3495932;9.5168886;6.7970643;3.4498901;3.2498960;3.4998870
-0.0240402;4.7568321;5.9960108;9.9161711;2.6655190;50.9467316;0.44;0.18;-0.0189200;-0.7623652;0.0693686;0.6772397;-0.0035730;0.1454476;-0.1078551;0.0484809;0.5033907;0.7657484;0.6926914;0.5170932;21.8098506;32.2975814;7.6045127;6.4495859;9.5818853;3.8498764;4.1498680;2.4499226
-6.3670464;-9.9511690;-13.3672361;9.6533213;2.6417561;44.4721451;0.49;0.24;0.3419192;0.6391813;0.3427505;0.3483755;-0.4511549;0.4938096;0.3152155;-0.0331372;-0.2526549;0.8018350;0.7541579;0.4053312;19.1005349;37.7850920;8.4794569;4.6047044;8.0919809;2.7499123;3.6498833;3.1498990
-3.3733501;-9.5316763;-6.1875105;9.4579649;2.6238139;44.4121513;0.49;0.26;-0.0583845;-0.7822776;-0.1572337;0.2492322;0.0946457;-0.5634319;0.4265495;-0.0674810;0.1773472;0.8000559;0.6233218;0.4668514;22.6072505;38.7426615;8.8819304;4.6846991;7.4820204;2.3499241;3.9998722;3.1998982
-5.7184563;-8.9180613;-1.8871002;9.2984800;2.6089821;44.0171776;0.49;0.23;-0.1473750;0.7154557;0.3251263;0.5008625;-0.1341991;0.5223451;0.2988001;0.1717026;-0.2423980;0.7995645;0.7360143;0.4213313;19.8700517;37.7075911;7.4345236;5.7571306;7.9894876;2.7499123;3.6998825;3.3498917
5.6550579;18.0485210;-3.3765535;9.0418797;2.5847588;48.5568848;0.43;0.20;-0.1670165;0.4298317;0.7189542;0.1620531;-0.4944118;0.3332331;-0.5073963;-0.1751686;-0.0131448;0.8541340;0.6178580;0.5369430;24.2601931;38.5915369;9.0169220;6.9245553;6.6720724;3.0499020;3.0998993;3.8998756
-10.3819551;12.7196865;7.1106062;8.9892597;2.5797350;45.4420853;0.46;0.25;-0.1267611;0.7089580;0.3267739;0.2304851;-0.2233373;0.5739544;-0.4422709;-0.1364640;0.1245035;0.7908673;0.6575915;0.4792986;23.5633910;38.8808072;8.7169409;5.2946601;6.9320555;2.6499147;3.4498863;3.2498951
-7.2383738;-9.6508932;-2.3315992;8.8821449;2.5694475;52.4866333;0.40;0.17;0.7774293;-0.5034680;0.5415591;0.1760727;-0.2734697;-0.5069942;-0.2834125;-0.3439450;0.0870964;1.0729225;0.6023540;0.4540997;19.6225047;46.3629991;7.8844948;7.6170111;7.0270495;3.7498789;3.1998968;3.5998840
